produto_id;support_vector_regression
6379;1.899839735584886
6847;1.0999455143702552
6858;1.4999705680134157
6935;1.099938743315171
8037;1.1000018640854359
8735;3.899978742674156
11114;1.0999821478529537
15162;1.0999951396992764
15501;1.0999814280776077
16130;1.1000273740826683
16133;1.0999761009927806
466;1.099996251801107
2293;1.1000186926470765
2860;1.0999962731608512
5511;1.099968746336235
6107;1.10000338182181
6347;2.0992861543559163
7423;1.1000649837921177
7858;1.1000022904561273
8841;1.0999965246832029
8854;1.0999910546084066
9047;1.1000411851689234
9139;1.0999972623512728
9828;1.0999802626856074
14373;1.1000970853897907
15186;1.099967378394475
16015;1.1000298561470168
16018;1.1000392460190467
16176;1.099992788299812
18198;1.1000111088375293
18330;1.0999851397292095
18432;1.100001813335092
5487;1.099971681591526
6105;1.0999564904873687
6166;1.0
6331;1.0
6381;1.1002426685512061
6669;1.0
7774;1.0999862212323348
10925;1.1000010698007558
12449;1.1000055769154162
12472;1.0999855465524773
13917;1.0999829183991159
15549;1.0999887737929996
15568;1.1000126459810131
15790;1.0999888354301748
654;1.0
5803;1.0
8435;1.1004908607483537
10593;2.0
14573;1.0999992024145366
17865;1.0
17936;1.0
18037;4.100039708521506
18177;1.5000625904593299
18352;1.0999638765322297
4926;1.100005196585525
7122;1.0999885069158877
7948;1.0999828257662911
9595;1.0999899600834722
10928;1.1000113904393864
10929;1.0999873653767587
11172;1.0999914014413354
13371;1.9000123159574103
14652;1.10001822473392
15606;1.0
18455;1.100000988418131
1646;1.0
1897;1.1000227232809539
3380;1.1000153193372388
5901;1.0999768119446527
6587;1.0999910798055006
7306;1.5001210110475753
8561;1.1000007479741511
8584;1.1000428551322452
10981;1.9001888614981735
11949;1.0999988536977925
13067;4.999948370702642
13070;3.000063381841912
13079;1.0999817832956842
13375;1.0999962475892822
15443;1.0
15497;1.1000070046521433
17908;1.0
18298;1.0999396652332545
19396;1.0
5418;2.0
6538;1.1005617668574246
12412;1.9001529146995162
13125;3.0
1353;1.100006326727068
5074;1.899265306018721
5097;1.0999359218079412
6755;2.8998828132241945
6844;1.0999821379173134
6907;1.0
7836;1.100092400598688
10930;1.0999891647903528
11133;1.0
11420;1.1000223341211997
11600;10.00002720891723
11974;1.1000052079742828
13890;1.0999940404609347
1746;2.0000300626196847
5050;1.0999917854562895
5696;1.1000025726322373
6545;1.4999802770878616
6727;1.0999947499577236
6884;1.099994799064194
7856;1.1000047063090013
9673;1.100000324591432
10508;1.1000085999290943
11595;7.899738198014613
18009;1.0
183;1.1000145708003966
456;1.1001037150974171
3407;1.0
4242;1.0
5580;1.0
6073;3.8998983334790873
6539;1.1000414165963601
6647;1.0999794829060061
7076;1.1000229267015702
7960;1.0
8064;1.0999948207290045
9973;1.09999701306344
11316;1.0999970172219844
11688;2.0999727583171928
4990;1.1000111914587625
6378;1.1000546691557296
6612;1.0
8538;4.100057874555532
9086;1.1005449367968323
9512;1.100004113224295
10992;3.0996785627957246
11545;1.0999362411850746
11988;1.1000197601097623
11991;1.099997028698482
12052;1.1000055519843288
12203;1.0999899388325272
12221;1.100016035560436
12808;1.0
12824;1.0
13355;1.0999853971425972
13362;1.0999619704553258
19460;1.0999768841919617
68;1.1000066870520717
520;1.0999884396080106
1079;1.099996640190302
2633;1.0
4051;1.099976561720727
5108;1.099990306968719
5333;1.0
5546;1.0
5583;1.1000250046249591
7758;1.1000029724675002
8345;1.100106525870113
8531;7.899949954300208
8533;10.000015065226684
8611;1.099994742665202
9949;1.1000178550368296
10272;1.1000170931437374
10457;1.0999723002850295
11234;4.10000183438374
11772;1.1000507820870746
12223;3.8999282894756435
12523;1.0999836925879296
12850;1.0999996218606787
13154;1.0998211133957838
16254;1.0999817096652602
16583;1.100005256445849
17732;1.0
18663;1.1000000057639951
6277;1.0
6736;1.0999884644024354
6786;1.100001410002747
8313;1.1000185979682606
8632;1.0
9253;1.0999379146289079
9416;1.1000137487131818
10458;1.0999387529492024
11235;4.10003413297038
14698;1.099947964017697
2407;1.0999962747097016
2852;1.0999951864774977
5543;1.0999910371794095
5958;1.0999944537430653
6189;1.8999711858290453
6206;1.0999746405234665
6302;1.0999673629612583
6747;1.0999799841800944
8245;1.1000617976206835
9810;1.099981015009213
10130;1.1000171305983786
10724;1.0999853988089066
11145;2.5001796248086166
12451;1.100002238400767
14650;1.0999933178935608
16037;1.0999925824851788
17829;1.0999999959369344
18976;1.9001244502791685
1739;1.4999584962519477
2449;1.4999456267838642
2738;1.0
5846;1.100125663154421
6272;1.1000449047554204
9195;1.099958305479063
9570;1.0999780856062376
10409;1.100004490239713
11733;1.9997479302808228
12200;1.0999921964862032
14059;1.0999970233680894
16485;2.0
16486;1.1000710582572015
16487;2.0
16488;1.0
16489;2.0
16490;2.0
16491;2.0
16492;1.0
16493;2.0
4773;1.0
5591;1.1000157040340985
5845;1.099961961111013
7352;1.8999704451584727
8272;1.1000003951076383
9485;1.0999775810138563
10301;1.0999951723236225
12131;1.099992919510365
3855;1.1000104366856254
4600;1.0999783554794824
5479;1.8999534312387358
6158;1.0999909960302472
6163;1.0
6293;1.09984733304701
6611;1.0999910597991658
6615;1.5000442719709552
7340;1.100011532234034
8674;1.0999858853285946
8864;1.1002811188338444
9043;7.8999656229532835
10107;1.0999881421315112
10434;1.1000063230618617
10447;1.899834101676337
11407;1.099992268414101
11650;1.1000015374625285
1537;1.100047395241715
6047;1.0999854499756139
6235;1.0999427053926991
7121;1.100005295045921
8464;1.1000007877250846
8846;1.0999730718580731
9438;1.0999720479048887
9672;1.0999654346654095
10200;1.8997257156802985
11409;1.0
11872;1.1000022353991081
16652;1.09998774105871
18394;1.0999843263380067
543;1.0
1326;2.000056327420581
2382;1.0
4149;1.0999877054689737
4152;1.0
4447;1.1000055972469414
6218;1.0999925327676374
6601;1.099992524118246
6752;2.100068243441648
6799;1.0
6895;1.1000026119027901
6946;1.0999918157796158
7176;1.1000881824793158
8096;1.1000029719555924
8122;1.0
10435;1.0999615793082609
11555;1.0999895243011113
11778;1.0999925751318278
12945;1.099994413762512
17754;1.0999992818505104
2804;2.1000206179314294
3426;1.1000036444778765
3573;1.0999988645238927
5622;1.0999999492755643
5970;1.1000003756031962
6917;1.1000044638094928
7297;1.0999979093658339
8598;1.09999552529097
11690;124.99997785582804
11692;79.99981154283981
11695;84.49989005672413
13577;4.099168033432819
14721;1.0999981102650986
17946;1.0
18271;1.0
2476;1.0999761002850643
3025;1.0999937072339239
3743;1.0
4618;4.100032151994693
5038;1.1000278761626094
9654;1.0999810467554183
12917;6.999988779330516
17638;1.1000126140945317
18427;1.0
1985;1.0999962666708014
2679;1.1000220384911055
6509;1.1000067019095283
9369;1.0999787471026206
13165;1.1003823923941014
14051;1.0999770702290834
15127;1.1000118884541359
16500;1.9998303178527443
18083;1.0
18163;1.0999977902322402
18183;1.0999939843437618
18208;1.1000100122057521
18325;1.0
18340;1.0999962690336398
18353;1.1001999560013944
18377;1.0999955384775129
18474;1.1000182325139425
18501;1.100205877642547
1787;1.1000182720465745
2749;1.0999634651987509
6321;1.0999762023005015
7289;1.0
7791;1.0
9001;1.1000030071416615
9262;1.1009631643646935
10305;1.099991779694619
12521;1.0999817896909214
17309;1.0
18099;1.100003342901227
19323;1.0
246;2.0998142423599546
806;1.1001523345479736
6374;1.0999385361261558
8989;1.1000029347425027
10542;1.1001628553616953
10614;1.0999694529959148
10749;1.1000033193625018
10896;1.1000033134816445
11073;1.099944737228232
11482;3.0000601692329774
11486;4.899753527893525
11496;5.0
13110;1.1000388396334166
14035;1.0999884149910653
19935;1.0
3674;1.0
4116;1.1000082110595772
4370;1.0
4706;1.0
6769;1.1000148659518834
9220;2.099994394443224
10758;1.0999984743889029
10975;1.0999400215878845
12218;1.1000872304311688
12366;1.099994417887514
12595;2.000008176686949
14174;1.1000551345649172
14175;29.99986587783253
14432;19.899933419836355
16367;1.0999732225604628
16522;1.1000063323846891
164;1.0
2632;1.1000404199514118
6904;1.0
9709;1.099972508892025
10715;1.100125516234703
11519;1.0998775183235652
11559;3.9000509128050123
12517;1.0999754758879696
13022;1.0999835979866157
14979;1.0
14997;1.09998962617671
1931;1.1001001926813274
9850;1.9002731439583194
11229;4.099989605582869
14501;1.9000076207488419
15219;1.0999866894447299
4737;1.0999940701570328
6063;1.1000190243425632
7427;1.0999795263593803
8107;1.0999493110932324
8190;1.0999574354042556
11205;1.0999713005217662
200;1.0999977787029545
802;1.0
2100;3.89954808091014
5366;1.0999839902067643
6501;1.0999779919136174
7062;1.1000177271497544
7783;1.1000130113502051
8639;1.0999947547475992
9530;1.100062807312881
9773;1.1000625962209885
10032;1.1000133588268652
10198;1.1000311440579889
10615;1.0999713343666182
10744;1.0
10987;1.100019943053475
11631;1.0999746098557646
12438;1.0999958774270209
12957;1.1000279767161136
13059;1.0
13107;1.099989190742945
13634;1.0999959541913402
15391;1.49998002264607
15465;1.0
15763;1.0999981276007538
15764;1.0999847060572778
16401;1.1000364328840735
17691;1.0999950937735508
19421;1.0
5476;1.0999828177565347
7499;1.0
7768;1.0999836219962558
7831;1.1000014280432158
8185;1.0999970861602435
9510;1.0999888143434746
10919;1.0999719631423601
12338;1.0999988605266184
12845;1.0999866332675632
17896;1.0999615973659336
18294;1.0
2297;0.9999981377372262
5609;1.0999809666733973
6007;1.0999847725921164
6482;2.500101004218651
6861;1.8998991132485872
8805;2.9000250051573637
10087;1.0999903257279995
10394;1.0
13097;1.1000142044141015
13116;1.0999918262498487
13310;1.0999829083936326
17988;1.0
18016;1.0
18147;1.0999918382742067
18214;1.099988088919994
18216;1.1000190321545047
18449;1.0
740;1.0999895761703113
2007;1.0999969832031307
3821;1.0
6640;1.0
8392;2.1004942039598378
8528;1.099970937111732
9881;1.9999463683079113
10854;1.1000193357949464
14234;1.0999962614794336
14760;1.0999672954064739
17051;1.1000085592568256
17997;1.1000034109084957
18005;1.0999901293246972
18212;1.0999963447410912
4437;1.0999742621008024
6671;1.1000018028071779
6983;1.0
8343;1.1000863017959133
8717;1.0999639178300056
11534;1.099995104352071
13055;1.0999846853052406
13106;1.0999671625602132
13119;1.0999800045857548
19057;1.1000089618811557
99;1.1000043931406775
223;1.0999708070943832
2439;1.0
3671;1.0999559066894185
4880;1.0
6362;1.0999653840991417
6447;1.100046162794255
6778;1.100407207846779
8388;1.0999958991027954
10181;1.1000223777610234
10798;1.0
11563;1.0999865768422081
11838;1.100049206349904
12742;1.1000030068958115
12956;1.0
13093;1.1000437941492267
13114;1.100000020228573
194;1.1000332428305726
295;1.0
4853;1.0999903030817144
5203;1.1000067597178558
5763;1.099990671831831
6437;1.0
6882;1.1000044590983098
7012;1.0999947862955868
8350;1.1001086065245769
9204;1.0
9498;1.0
10273;1.0999958742376323
11341;1.0
11580;1.0999981606341023
11718;1.1000052734504169
11983;1.999947606826383
11996;1.900004887856023
12201;1.8998741729567414
12244;1.0999936365986236
12245;1.1001164392797156
12310;1.0
12864;1.1000014727202512
19198;1.1000958050006742
19756;1.0
2673;1.0999907012389563
2688;1.099985812490626
3670;1.0
6560;1.0998897699336316
6760;2.0999977773874643
9689;1.1000107520508844
11523;1.1000662925079008
11939;1.0999842565370708
13225;1.100114629050652
13228;1.0
15122;1.0
981;1.0
1324;1.0
3171;1.8998967954687864
3371;1.1000477531253225
4003;1.100013436197706
6326;1.0999959025994388
11101;1.0999813302610038
11387;1.0
14394;1.100003250354714
16101;1.0999906526334469
17319;1.0999977704348063
17458;1.0
18424;1.0999910502846613
19468;1.1001150129917778
1064;1.0
3097;4.499995880388841
6499;1.1000081559981436
6566;1.1000218542550937
6746;1.0999731824747943
6802;1.0
8156;1.0999791905707457
8487;1.0999981071111657
8779;1.0999929222728537
9776;1.0999884971365133
9783;1.0
11524;1.1000099665606404
11880;1.0999957651872094
15379;1.0999924893749884
15553;1.1000010235482678
1849;1.1001232671221288
8112;1.10023633979498
8503;1.1000193325640497
11476;1.0999780639081675
12375;1.100018575024256
17721;2.1003290489333337
445;1.0999999896224326
2965;8.9999462884513
5608;1.0
5612;1.9999914362396716
5655;1.0999970179212455
8042;4.100025499198472
8530;7.89977889784585
10544;1.0998952256788046
11628;1.0999910889176818
11959;11.899991325381192
3307;1.0
4279;1.0999902982980387
5226;1.1000107642671013
6620;1.0999814251258189
12947;1.0999996241551173
12976;1.0999888223219731
14553;1.0999687263459392
17790;4.099985011335373
18180;1.099992919518923
18192;1.0999026544750952
172;1.1000022002758583
980;1.1000089461244875
2674;1.0999958778987209
7765;1.0
9857;1.1000022007873338
10274;1.0999914689768313
10969;1.1000325222286311
10983;1.0999664366575193
11032;1.4999746152306495
11503;7.499973827994536
18094;1.0
18293;1.0
3929;1.0999977185370677
4030;1.0
6535;1.0999910600233398
6583;1.8995621268605771
7074;1.1000170830440696
7825;1.0
8862;1.0999798917914614
11066;1.0999787270591743
13178;1.100076622368678
17983;1.0999947672701638
18045;1.0
18143;1.1000044667160696
18191;1.1000089394916426
18335;1.099993373011892
18485;1.09995453842624
19177;1.0999873582120814
9173;1.1000066530004053
12316;1.0999764759264772
17182;1.0999977817596376
12392;1.0999816908504023
2998;1.49984667878539
3483;1.0999643840202538
4015;1.0
5872;1.0999989000009607
6695;1.0
7139;1.0
8423;3.0000180734322632
8427;1.0999862907117581
9615;1.0999787963582501
10244;3.9999642997517824
10249;1.0999970408297917
10255;1.5000351146452768
10607;1.0999586372285857
10609;1.1001213503075848
11275;1.0999709681449292
12476;1.0999952416856393
12478;1.1001267738444636
12479;1.0999783366477127
12480;1.099983244603488
12481;1.0999847641131697
12482;1.0999561326254321
12483;4.899965739707811
12484;1.1000100445216008
12485;1.1000221253092723
12973;1.0999988768260036
13034;13.99983102648602
13639;1.8998310653977795
17870;1.099986585484844
1035;1.0999753462735993
1607;1.1000123214979414
2318;1.099936335062058
2828;1.1000370543899216
3162;1.0999836583878646
4052;1.1000044813982839
4170;1.0999977782309562
5787;1.1001355656519372
6190;1.899962046899117
6324;1.100040872374261
8496;1.8999970280379919
8951;2.099983343915879
9219;1.1000316135208723
9222;1.1000097022676485
9343;1.0999977152386773
9551;1.1000018753038678
9975;1.1000074232851853
10425;1.0999847796002238
13127;11.899872570925716
13221;1.1001076426369991
14124;1.1000035855578911
6254;1.0
6599;1.0999962626825357
12151;4.0
12211;1.1000160562558423
13385;1.099971631960884
13788;1.099913086660505
14352;1.0999739831640225
14493;1.0999805822262703
14693;1.1000121999757413
14697;1.0999755653005332
15057;1.0999903510150042
15193;1.0
15406;1.1000022664205176
15408;1.0
15409;1.0
15417;1.1000029920495682
15854;1.0999796246173141
16326;1.0
17706;1.099994816335014
18221;1.1000015084142345
19203;1.0999574317060805
226;1.1000033582179294
2216;4.099951621518889
4486;1.099971272825463
5767;1.0
6188;1.1000641252363388
6492;1.0999880141346916
6686;1.0999619101742844
6805;1.0999810002526746
7041;1.1000860312871028
7977;1.0
8325;1.1000190328771888
8673;1.1000052314941962
9780;1.0
9917;1.8998302428867524
10061;1.0999977110900434
10174;1.0999958998067236
10405;1.0
11823;1.099987019344448
12602;2.0
14235;1.1000241850201018
18323;1.0
19239;1.0
19564;1.0
19576;1.0
8048;1.0
10800;1.0
11602;8.099714061095893
12022;1.0999870240800527
1333;1.0
4388;1.1000460822817582
6263;1.0999954886072265
6269;1.1000066452089494
7751;1.9001243426110395
9445;1.0999847115098382
9478;1.0999926157304003
10695;1.1000007589259735
11320;1.0999795909294172
11699;1.1000097045625385
11818;1.0
12504;1.0
13215;1.100040198135937
389;1.0
563;1.0
3691;1.0999984543177839
5190;1.1000033909810503
7032;2.1000539815414205
8455;1.0
14248;4.099316979005008
17856;1.0
18254;1.0999925731151454
6809;1.1001067931216366
8696;1.1000052132481146
10162;1.0
14049;1.0999757919629256
17815;1.099995549538971
17843;1.0999522435279654
17860;1.0999747854538107
17955;1.0999881212427218
17982;1.09998885323946
17995;1.0999970153407892
18025;1.0999880652733602
18235;1.8999520341294498
2757;1.0
6536;1.0999892218728102
7241;1.099999996905706
7484;1.0999996114521966
8576;1.100012282020284
8597;1.0
8599;8.000070472479909
10713;1.0999958499463633
10769;1.099975459651429
12056;1.0999761197999127
13212;1.0999701611998576
17636;1.0999855718975684
59;1.1000029148056867
1451;1.0999571560414274
4827;1.1000048682451535
6247;1.0
8136;1.1000107970619635
12813;1.0
17331;1.0999925373356856
17930;1.1000037252044303
4187;1.0
7965;1.099999610548677
8489;1.0
9771;1.099989210991219
10388;1.1000104000001683
16325;1.100004128844907
4506;1.0999973925056754
4991;1.1000011468420432
4997;1.4999847554497792
6313;1.1000015116464068
6355;1.099941449458571
6637;1.0
16014;1.0999843359187647
6959;1.0999884229223933
7079;1.1001538611659556
7209;1.0
7486;1.0
8792;1.1000093558033845
10128;1.1000060157618465
10341;1.4998936951884543
11703;1.0999715681334719
12746;1.1000062992842614
13047;1.1000044749820375
13299;1.0999995821507866
14381;1.0
15811;1.0999535845738384
16653;1.0999715965304784
17517;1.0999869027416127
17591;1.0999828945688854
17751;1.0
2684;1.1000137737592317
3600;1.0999977634153029
4711;1.0
6495;1.1000058811762514
7200;1.100129396293735
7918;1.1000179096507008
8579;1.1000075038120838
9176;1.0999523771584434
12028;1.0999853642809754
12790;1.1000101056694818
18576;1.0999955511898003
18963;1.1000182837645798
5194;1.100074953669933
6542;1.100033681019191
8121;1.0
8634;1.0
10118;1.0999728138476454
11333;1.099973223325305
11993;1.1000205151850106
12031;14.999736718028462
17881;1.0999955766845957
18956;1.099978720593708
6085;1.1000097274917877
7365;1.1000204732244634
8382;1.1000643011335614
8450;1.0
9867;1.0999825215976582
11816;1.1000485911992683
12696;1.9000011227227733
18364;1.1000093022571895
19176;1.1000088430192103
1925;2.9001449345049926
5926;1.4998942348807547
7001;1.099965454364968
10281;1.0999821143409738
10832;1.0999438496216398
10870;1.100031263623658
12063;1.0999866274279788
12065;1.0999694800565247
12752;1.0999843365106017
12753;1.0999760994757932
13263;1.1000063273307465
6249;1.1000372771471003
11619;1.0999973882277518
18142;4.0
18260;1.0999933124253372
1591;1.100005948755691
4139;1.1000456085603552
5010;1.099998143388048
5202;1.099966696654623
9014;1.100020113298323
10132;1.8995972596019148
12257;1.0
16394;1.099975882363134
17711;4.100339245185792
18195;1.100030898667662
18237;1.1000215987308195
18518;1.0
1340;1.1000026235887401
3946;1.0
7931;1.0
8665;1.0
8940;2.099305154890593
9676;1.1000216348672134
10323;1.0999858536708418
12664;1.0999966574257038
14517;1.0999805014717112
17021;1.0
1433;1.1000774485981288
1474;1.1000104029197701
6044;1.0
6215;1.0
9371;1.0999832767484419
10705;1.0999755238823545
14504;1.100003230972197
14564;1.0
18606;1.0999761383516422
19172;1.0
2701;1.100002617314297
3405;1.0999925312865133
4011;1.0999943875767213
7769;1.0999858941319645
11334;1.4999840765675287
15331;1.0999769790931
17323;1.0999791800521816
97;2.098529388572522
5452;1.0999877029712208
12929;1.099997035623801
13892;2.900084049108238
13994;1.0
15883;1.0999814461434907
15899;1.0999844708887005
285;1.100003725515315
2759;1.0999992408421542
10669;1.1000037700403555
11634;1.0999936307606388
11762;1.1000155685592619
12208;2.0999403981627385
5224;1.1000134407501294
9105;7.900271411882566
9163;1.0
9601;1.0999917987177927
18355;1.1000018595813374
18387;1.099978348935625
4639;1.1000149136121866
8806;1.0999895899518746
17521;1.0999747090590417
17569;1.0
17795;1.0999947958639966
5572;1.0999790637919653
5828;1.100025599311448
6417;1.0
7971;1.0999929156174306
8757;1.0999955261212766
8759;1.1000026108045942
8850;1.0999809056127048
11594;4.10005603788762
12400;1.0999985056909725
17898;1.0999844010500275
19740;1.0
3636;1.9000313317325093
7223;2.0000495565440186
8619;1.0999951800871028
8833;1.899836367135693
18015;1.0
18236;1.100011195125123
5417;1.0
5500;1.0
7503;1.099961747612093
9554;1.1000037299896817
18544;1.0999985033749322
19957;0.8999996382362968
5590;1.0999678783266347
8910;1.0999687170827759
9031;1.09999859945114
10625;1.1000007822502846
17165;1.1000048103813311
3120;1.099975770711899
8003;1.9002553007933298
8521;1.0
8868;1.0
8961;1.099996653579646
10698;1.100004523198761
10702;1.1000089610601251
11220;1.099967153895557
12385;1.0999915240503015
14716;2.099626705095214
17053;1.0999988648962726
17605;1.0
17667;1.0
17712;5.000025311192589
18012;1.1000047577919703
4503;1.099963558795125
6633;1.100007802767216
6834;1.099974730690154
7164;1.4999373817444708
8699;1.0999809813539199
9221;1.9000541639275186
9744;1.0999851158037854
11743;1.0999891332793896
11828;1.0
11842;1.0999584128257918
11868;1.0999958164591346
11914;1.0
11916;1.0999865908881692
12064;1.099976612863987
12087;1.1000037218014431
12710;1.0
13373;1.099998562998387
13374;1.099910610744218
15623;1.0
18383;1.0999829315261151
18587;1.0999914917377895
1021;1.0999851356510733
2752;1.0
2928;1.1000071216110197
3839;1.0999776895796889
4378;1.8996908619973025
7823;1.0
7921;1.0999288514909509
9057;1.1000132719642033
11413;1.0999690305357341
11938;1.0999997029999584
12907;1.0999792320866035
15493;1.1000048816465648
16114;1.0999929132686863
2834;1.1002409813111966
4337;1.0999739853860513
5296;1.1000586490537152
6295;1.0999200625959706
6319;1.09998178085565
8618;1.0999914172278373
10360;1.1000028809282258
13377;1.099998745823052
13480;1.1004163911707958
18246;1.0999777463512856
3041;1.1000864317139532
4479;1.0
6023;1.0
6309;1.0
9022;1.0
12965;1.0999934941255345
19863;1.0
7414;1.099986961501483
8004;1.1000003694286902
8130;1.1000167932738978
9237;1.100034306352296
9406;1.0999783898838882
10046;1.1000100775110426
10767;1.0
10894;1.0
11121;1.0
11204;1.0
18189;1.0999906827442203
18224;1.0999999590802654
6337;1.0999828908613287
6652;1.0999821570821668
7500;1.0999948378193205
9633;1.0999962703965407
10740;1.100011202052341
10949;1.0
11403;1.0
12024;1.099996272970071
12787;1.0
13378;1.1000045824701348
13381;1.0999412137938882
13382;1.0999253138735832
13384;1.0999631479299352
13387;1.0999597679735937
13388;1.099978028146535
17899;1.099984357053976
18179;1.0
4846;1.4998735034717194
11383;1.0999795331681408
18130;1.099988854160756
18287;1.0999762317198243
19457;1.0
19590;1.100007849105694
6543;1.1000899929334362
8479;1.0
10587;1.0999635064292717
12170;1.0
12294;1.0999921713021017
12509;2.1015429977867366
12540;1.1000694057748048
12894;1.099965848581598
14355;1.0999988012258395
14359;1.0999576391452943
15680;1.0
3437;1.0999814063374949
6497;1.0999869447168111
10280;1.10001343785054
11258;1.1000431691874055
11358;1.0
11987;1.0
8952;1.0999556135712725
14275;1.0999950789300126
15530;1.1000081256487764
15637;1.09998105782251
15895;1.099986982670221
16433;1.1000006934060127
16542;1.0999884543871166
3886;1.0999914423136252
5490;1.0
6775;1.099904054909354
8105;1.0999876681400294
8277;1.099994429516084
9720;1.5000621309262696
9750;1.0999944116317477
12133;1.0999959463732254
12445;1.1000327975680984
13318;1.0999941153873116
18962;1.100016422494552
6040;1.1000141835123012
10573;4.100128699374813
11787;3.000042905476723
12080;1.0
12399;1.0999981965195176
13182;1.1000007295333658
14808;1.0
17727;1.0
1595;1.0999469011412744
5115;1.1001638943380927
5786;1.0999776801204715
6654;1.0999932916544002
8234;1.099993294686917
9657;1.099948837684399
10085;1.0999877047083655
12821;1.0
17678;1.0999858639491313
19363;1.099995174546867
4023;1.1000070804106432
6507;1.0999814025610022
7864;1.0
9042;7.8998649153471625
9327;1.0
10361;1.1000074861491753
11515;1.8999843779884666
13280;1.0999464392584162
13535;1.099995879421591
15517;1.1000174902374587
18365;1.0999902253562628
5877;1.100001486869708
6251;1.0999485796007598
7165;1.1000309476865642
9150;1.899924229643911
9151;1.1000235589111038
9768;1.0999898912624468
11641;1.099969853614844
12731;1.0999992501031013
13262;1.1000044686890997
14820;1.0999992523116249
17934;1.0
18011;1.0
1009;1.0999891797705525
1036;1.0
8939;16.0
9213;19.900095933793775
11313;1.1000015043939921
11315;1.0
17911;17.0
17912;17.0
17927;1.0
18029;1.1000059683300079
18050;1.0
18354;1.099997042994115
18458;1.099994426812671
954;1.1000023165984438
2624;1.0999895065488827
5532;1.0999910452069406
8053;1.0
9807;1.0
10094;1.0
10315;1.0
11050;1.0999835853999642
17422;1.0
17759;2.0999885242597474
18390;1.1001360054179878
18395;1.8996557806819934
18441;1.1000067056635712
1383;1.0999899204306538
3541;1.0999831561085571
3733;1.1000387111030365
4806;1.1002837611794525
5004;4.100102870601142
6570;1.0999892331025913
7314;1.099993665406188
9585;1.099982933683198
10965;1.1000059515533622
12125;1.100004558888834
12302;1.1000014833770493
12906;1.1000000244724983
12985;1.0999911308832573
13953;1.1000584838701328
16797;1.099997702313861
17879;4.099948875045958
18207;1.1000092476806662
192;1.100089724366594
4585;1.0
8895;1.099968750636628
10811;1.0999776400398267
10813;1.0
10817;1.0
10828;1.0
12402;1.0
16328;1.0
16870;1.0999896053956482
17080;1.1000023499239644
6178;1.0999547614442131
6371;1.8998119881695206
8605;1.1005330295048088
10241;2.100026925359777
12822;1.0
16013;1.1000369038055564
17466;4.0999465836016205
7210;1.0999720492352418
8443;1.099994759410107
9798;1.0999932660819938
10675;1.0
10691;1.1000097461421159
10938;1.100014157825806
11679;1.0
12768;1.0
16537;1.1000092086317004
1808;1.099985473114319
7870;1.0
8125;1.0
9741;1.1000044871908274
12515;1.0
2892;1.0
6458;1.1000174725152658
7166;1.8993889080179605
8987;1.0999832813341721
10167;1.100039652518697
10265;2.099811471088742
10701;1.1000569165915548
11649;1.099994339041595
12043;1.1000011323107093
12235;1.0999999984639688
13216;1.899980475783202
13613;1.09999622681479
8148;1.0999509585060099
4132;1.1000112373536672
5523;1.099978287834954
7086;1.1001619484572873
10111;1.0999959367201582
10738;1.0999843691286477
13325;1.0999665115125943
13543;1.0999627898850048
16878;1.0
17286;1.0999832941674694
19196;1.100002245200526
19273;1.0999686910075883
19701;1.0
19746;1.0
6357;1.0999888894776035
8381;1.0
9144;1.0
9502;1.0999902727107673
10697;1.0999985080173196
12756;1.0
13690;1.0999866196675012
13791;1.1000037392916502
13826;1.1000439514111358
18041;1.0
3461;1.0999940820418352
5393;1.0
5838;1.0
9181;1.0999918628528746
9239;1.0
11584;1.0999958878588991
14307;1.0999680050259504
19121;1.0999948080047002
8145;1.1000122588370156
16896;1.1000012740822278
2755;1.0
3736;1.0
6038;1.0999795856914705
9426;1.0999814044886873
13044;1.0999974049951469
13052;1.0999824449711442
13129;1.0999995308145407
13514;1.1000620585213556
13640;1.1000129451782292
18013;1.0
2741;1.8999957565139791
4093;3.4999825334055483
4409;6.000169885789026
7878;1.0999921751644677
10872;1.1002480798790328
11238;1.100039467622647
11992;1.100009286507148
12766;1.0999595563643945
12789;1.1000347059005193
12794;1.1000010716604791
3400;1.0
9005;1.0999884178729178
17810;1.0999821092492659
17941;1.0
5409;1.0
5410;1.0
5413;1.0
6358;1.0999791692172531
6614;1.0999918133652895
6723;1.0999308245033768
6765;1.0999535680391221
8560;1.0999977842712703
8831;1.1000197898565847
9460;1.0999812823075223
10242;1.0999863224204112
11067;1.0
13109;1.0
13526;1.099992174547837
15297;1.1000010893757115
18008;1.0999903312250332
3121;1.1000520168112873
8088;1.0999922081799265
9765;1.0999798995083656
9775;1.0999925516154052
11489;9.90002621733531
18522;1.1000063759537935
1132;1.0999653146523691
8035;1.0
10667;1.1000006977143655
11236;4.099956903688904
11943;2.100384335920473
12156;1.0
89;1.1000037272125223
8204;1.0999947697529675
8535;7.900034631059668
9227;1.0999716451110717
10574;4.100223206625721
12505;1.0
16561;1.0999962291599124
17335;1.0
17935;1.0
18263;1.0999727674000734
228;1.0
3315;1.0999735567054971
5236;1.0
8929;1.1001364024805278
9777;1.1000045072771036
10083;1.1000066864819624
11365;1.099996644877622
11576;1.0999943887951953
11936;1.0999848114455288
12167;1.0
12697;1.500003715569427
13810;1.0
17149;1.0
17959;1.099999243099874
18613;1.099999246242505
